cp,artist,song,section
VI-i-VII-i-VI,mako,i won't let you walk away - lost kings remix,chorus
VI-i-VII-i-VII,david tavare,summer love,verse
VI-i-VII-i-VII,amy diamond,what's in it for me,chorus
VI-i-VII-i-VII,old spice,dadsong,chorus
VI-i-VII-i-VII,nico and vinz,that's how you know,verse
VI-i-VII-i-III,kurt vile,kv crimes,chorus
VI-i-VII-i-III,ellie goulding,lost and found,chorus
VI-i-VII-i-V,justin scharvona,croc the adventure begins,verse
VI-i-III-VII-VI,cascada,every time we touch,verse
VI-i-III-VII-VI,jonas brothers,burnin up,verse
VI-i-III-VII-VI,jonas brothers,burnin up,chorus
VI-i-III-VII-VI,the cars,just what i needed,chorus
VI-i-III-VII-VI,the begging sea,all we've got,chorus
VI-i-III-VII-VI,nadia ali,rapture - avicii remix,chorus
VI-i-III-VII-VI,sportfreunde stiller,applaus applaus,chorus
VI-i-III-VII-VI,onerepublic,counting stars,chorus
VI-i-III-VII-VI,krewella,enjoy the ride,chorus
VI-i-III-VII-VI,pitbull,timber ft kesha,chorus
VI-i-III-VII-VI,pitbull feat kesha,timber,chorus
VI-i-III-VII-VI,foo fighters,my hero,chorus
VI-i-III-VII-VI,adrian lux,weekend heroes - bauer and lanford remix,chorus
VI-i-III-VII-VI,eric prydz,call on me,chorus
VI-i-III-VII-VI,nelly furtado,all good things,chorus
VI-i-III-VII-VI,shontelle,impossible,chorus
VI-i-III-VII-VI,shontelle,impossible,verse
VI-i-III-VII-VI,steve winwood,valerie,chorus
VI-i-III-VII-VI,double take,hot problems,chorus
VI-i-III-VII-VI,natasha bedingfield,pocketful of sunshine,chorus
VI-i-III-VII-VI,headspace,the big day,chorus
VI-i-III-VII-VI,alesso,sweet escape,chorus
VI-i-III-VII-VI,cro,traum,chorus
VI-i-III-VII-VI,rise against,the good left undone,chorus
VI-i-III-VII-VI,gummibar,the gummy bear song,chorus
VI-i-III-VII-VI,flo rida,good feeling,verse
VI-i-III-VII-VI,nicki minaj,va va voom,chorus
VI-i-III-VII-VI,coleman hell,2 heads,chorus
VI-i-III-VII-VI,dax johnson,the random and the purpose,chorus
VI-i-III-VII-VI,dax johnson,the random and the purpose,chorus
VI-i-III-VII-VI,beck,blue moon,chorus
VI-i-III-VII-VI,saiyapimp,asagao academy theme feat kori,verse
VI-i-III-VII-iv,rihanna,disturbia,chorus
VI-i-III-VII-iv,james morrison ft nelly furtado,broken strings,chorus
VI-i-III-VII-iv,ed sheeran,i see fire,verse
VI-i-III-VII-iv,quinton barnes,there's no you,verse
VI-i-III-VII-iv,steve angello,children of the wild,chorus
VI-i-III-VII-iv,fall out boy,irresistible,chorus
VI-i-III-VII-i,imogen heap,hide and seek,chorus
VI-i-III-VII-i,alphabeat,vacation,chorus
VI-i-III-VII-i,inxs,mystify,chorus
VI-i-III-VII-i,the connells,'74-'75,chorus
VI-i-III-VII-i,tiny moving parts,headache,verse
VI-i-III-VI-i,britney spears,till the world ends,verse
VI-i-III-VI-i,kid cudi,pursuit of happiness,chorus
VI-i-III-VI-i,carolina liar,show me what i'm looking for,chorus
VI-i-III-VI-i,the neighbourhood,float,chorus
VI-i-III-VI-i,john mayer,born and raised,chorus
VI-i-III-VI-i,tove lo,habits - stay high,chorus
VI-i-III-VI-i,flo rida,club can't handle me,verse
VI-i-III-VI-i,grl,ugly heart,chorus
VI-i-III-VI-i,the xx,intro,chorus
VI-i-III-VI-i,crystal,tears on my skin,chorus
VI-i-III-VI-i,cheryl cole,call my name,chorus
VI-i-III-VI-i,miike snow,genghis khan,chorus
VI-i-III-VI-i,blink 182,bored to death,verse
VI-i-III-VI-i,lord huron,the stranger,verse
VI-i-III-VI-iv,james morrison ft nelly furtado,broken strings,verse
VI-i-III-VI-iv,avicii vs nicky romero,i could be the one,verse
VI-i-III-VI-iv,grouplove,shark attack,chorus
VI-i-III-VI-iv,crystal,tears on my skin,chorus
VI-i-III-VI-VII,blur,coffee and tv,chorus
VI-i-III-V-VI,tan bionica,ciudad magica,verse
VI-i-III-V-VI,lindsey stirling,sun skip,chorus
VI-i-III-V-VI,grouplove,shark attack,chorus
VI-i-III-V-VI,major lazer,cold water ft justin bieber and mo,chorus
VI-i-III-V-VI,beach house,turtle island,verse
VI-i-III-iv-VI,swedish house mafia,save the world,chorus
VI-i-III-iv-VI,soundprank,animus,chorus
VI-i-III-iv-VI,thursday,friends in the armed forces,chorus
VI-i-III-iv-VI,es posthumus,nara,chorus
VI-i-III-iv-VI,kitaro,jubei's theme,verse
VI-i-III-iv-VI,adam lambert,ghost town,verse
VI-i-III-iv-VI,mike posner,please don't go,chorus
VI-i-III-iv-i,the neighbourhood,float,chorus
VI-i-III-iv-i,matt pincer vs xam,rainshine,chorus
VI-i-III-iv-i,eisley,drink the water,chorus
VI-i-III-iv-VII,dragonforce,through the fire and flames,chorus
VI-i-VI-i-VI,alex syntek and ana torroja,duele el amor,verse
VI-i-VI-i-VI,blur,colin zeal,chorus
VI-i-VI-i-VI,frog fractions soundtrack,rimushotto bungie jump,verse
VI-i-VI-i-VI,fall out boy,my songs know what you did in the dark,verse
VI-i-VI-i-VI,nirvana,something in the way,chorus
VI-i-VI-i-VI,paris hilton,my bff,verse
VI-i-VI-i-VI,tove lo,stay high - habits remix,chorus
VI-i-VI-i-VI,tove lo,stay high - habits remix,verse
VI-i-VI-i-VI,carrie underwood,before he cheats,chorus
VI-i-VI-i-VI,pink floyd,what do you want from me,verse
VI-i-VI-i-VI,nathan ford,apologies for the rain,verse
VI-i-VI-i-VI,sylver,turn the tide,verse
VI-i-VI-i-VI,cloud nothings,quieter today,verse
VI-i-VI-i-VI,eisley,marvelous things,verse
VI-i-VI-i-VI,nintendo,tetris attack - forest world,verse
VI-i-VI-i-VI,melanie martinez,dollhouse,verse
VI-i-VI-i-VI,the coral,dreaming of you,chorus
VI-i-VI-i-VI,zun,blue sea of 53 minutes,verse
VI-i-VI-i-VI,muse,butterflies and hurricanes,chorus
VI-i-VI-i-VII,mat zo,the lost,chorus
VI-i-VI-i-VII,the killers,miss atomic bomb,chorus
VI-i-VI-i-VII,dustin kensrue,rejoice,chorus
VI-i-VI-i-VII,scorpions,rock you like a hurricane,verse
VI-i-VI-i-VII,ozzy osbourne,mr crowley,verse
VI-i-VI-i-III,dragonforce,through the fire and flames,chorus
VI-i-VI-i-III,tove lo,stay high - habits remix,chorus
VI-i-VI-i-III,tove lo,stay high - habits remix,verse
VI-i-VI-i-III,madonna,nothing really matters,verse
VI-i-VI-III-VI,hyuna,bubble pop,chorus
VI-i-VI-III-VI,avril lavigne,what the hell,verse
VI-i-VI-III-VI,avril lavigne,what the hell,chorus
VI-i-VI-III-VI,fall out boy,sugar we're going down,verse
VI-i-VI-III-VI,fall out boy,sugar we're going down,chorus
VI-i-VI-III-VI,blink 182,adam's song,verse
VI-i-VI-III-VI,motion city soundtrack,everything is alright,chorus
VI-i-VI-III-VI,kelly clarkson,since u been gone,chorus
VI-i-VI-III-VI,florida georgia line,dirt,chorus
VI-i-VI-III-VI,brand new,the quiet things that no one ever knows,verse
VI-i-VI-III-VI,fences,arrows,verse
VI-i-VI-III-VI,wang chung,everybody have fun tonight,chorus
VI-i-VI-III-VII,guns n' roses,patience,chorus
VI-i-VI-III-VII,the gaslight anthem,the navesink banks,verse
VI-i-VI-III-i,coldplay,charlie brown,chorus
VI-i-VI-III-i,nintendo,tetris attack - forest world,verse
VI-i-VI-VII-i,arty and matisse and sadko,riot,chorus
VI-i-VI-VII-i,melanie martinez,dollhouse,verse
VI-i-VI-VII-i,mr death,red velvet,chorus
VI-i-VI-VII-i,ozzy osbourne,mr crowley,verse
VI-i-VI-VII-III,helloween,windmill,chorus
VI-i-VI-VII-III,cloud nothings,quieter today,verse
VI-i-VI-VII-III,fountains of wayne,hey julie,chorus
VI-i-VI-VII-VI,dire straits,sultans of swing,chorus
VI-i-VI-VII-VI,scorpions,rock you like a hurricane,verse
VI-i-VI-VII-iv,soundprank,animus,chorus
VI-i-VI-VII-iv,the world ends with you,deja vu,chorus
i-VI-III-VII-i,adele,someone like you,chorus
i-VI-III-VII-i,avril lavigne,girlfriend,chorus
i-VI-III-VII-i,bruno mars,grenade,chorus
i-VI-III-VII-i,carrie underwood,so small,chorus
i-VI-III-VII-i,carrie underwood,so small,verse
i-VI-III-VII-i,cascada,every time we touch,chorus
i-VI-III-VII-i,cheryl cole,parachute,verse
i-VI-III-VII-i,jason mraz,i'm yours,verse
i-VI-III-VII-i,kelly clarkson,already gone,verse
i-VI-III-VII-i,lady gaga,the edge of glory,chorus
i-VI-III-VII-i,maroon 5,she will be loved,chorus
i-VI-III-VII-i,matchbox 20,real world,verse
i-VI-III-VII-i,nofx,please play this song on the radio,chorus
i-VI-III-VII-i,of monsters and men,little talks,chorus
i-VI-III-VII-i,pink,u and ur hand,chorus
i-VI-III-VII-i,rihanna,love the way you lie part 2,verse
i-VI-III-VII-i,snow patrol,run,chorus
i-VI-III-VII-i,taylor swift,i knew you were trouble,verse
i-VI-III-VII-i,the lonely island,jack sparrow,chorus
i-VI-III-VII-i,tim mcgraw,it's your love,verse
i-VI-III-VII-i,train,hey soul sister,verse
i-VI-III-VII-i,avicii - ezon remix ,all you need is love,chorus
i-VI-III-VII-i,avril lavigne,complicated,chorus
i-VI-III-VII-i,green day,21 guns,verse
i-VI-III-VII-i,green day,boulevard of broken dreams,chorus
i-VI-III-VII-i,green day,holiday,chorus
i-VI-III-VII-i,green day,holiday,verse
i-VI-III-VII-i,linkin park,numb,chorus
i-VI-III-VII-i,michel telo,ai se eu te pego,chorus
i-VI-III-VII-i,red hot chili peppers,snow -hey oh-,chorus
i-VI-III-VII-i,sum 41,confusion and frustration in modern times,chorus
i-VI-III-VII-i,sum 41,walking disaster,chorus
i-VI-III-VII-i,lady gaga,paparazzi,chorus
i-VI-III-VII-i,roxette,listen to your heart,chorus
i-VI-III-VII-i,lady gaga,alejandro,chorus
i-VI-III-VII-i,toto,africa,chorus
i-VI-III-VII-i,the avett brothers,life,verse
i-VI-III-VII-i,deep blue something,breakfast at tiffany's,chorus
i-VI-III-VII-i,rome,seasons,chorus
i-VI-III-VII-i,rio,living in stereo,chorus
i-VI-III-VII-i,britney spears,born to make you happy,chorus
i-VI-III-VII-i,axis of awesome,four chord songs,chorus
i-VI-III-VII-i,passion pit,take a walk,chorus
i-VI-III-VII-i,charles jenkins,awesome,verse
i-VI-III-VII-i,blink 182,what's my age again,verse
i-VI-III-VII-i,blink 182,what's my age again,chorus
i-VI-III-VII-i,red hot chili peppers,otherside,chorus
i-VI-III-VII-i,armin van buuren,this is what it feels like,verse
i-VI-III-VII-i,armin van buuren,this is what it feels like,chorus
i-VI-III-VII-i,demi lovato,heart attack,verse
i-VI-III-VII-i,florida georgia line,get your shine on,chorus
i-VI-III-VII-i,basshunter,all i ever wanted,verse
i-VI-III-VII-i,klaus badelt,he's a pirate,verse
i-VI-III-VII-i,imogen heap,hide and seek,verse
i-VI-III-VII-i,iyaz,replay,chorus
i-VI-III-VII-i,kelly clarkson,behind these hazel eyes,chorus
i-VI-III-VII-i,the veronicas,everything i'm not,chorus
i-VI-III-VII-i,the veronicas,4ever,chorus
i-VI-III-VII-i,john mayer,waiting on the world to change,chorus
i-VI-III-VII-i,shania twain,that don't impress me much,chorus
i-VI-III-VII-i,miley cyrus,wrecking ball,chorus
i-VI-III-VII-i,chris tomlin,our god,chorus
i-VI-III-VII-i,globus,europa,verse
i-VI-III-VII-i,globus,europa,chorus
i-VI-III-VII-i,steve winwood,higher love,chorus
i-VI-III-VII-i,danny mccarthy,silver scrapes,verse
i-VI-III-VII-i,high school musical,stick to the status quo,chorus
i-VI-III-VII-i,nigahiga,nice guys,chorus
i-VI-III-VII-i,katy perry,unconditionally,verse
i-VI-III-VII-i,josh groban,you raise me up,chorus
i-VI-III-VII-i,the offspring,you're gonna go far kid,verse
i-VI-III-VII-i,bruce dickinson,tears of the dragon,chorus
i-VI-III-VII-i,manowar,master of the wind,chorus
i-VI-III-VII-i,iron maiden,blood brothers,chorus
i-VI-III-VII-i,luke bryan,crash my party,verse
i-VI-III-VII-i,pegboard nerds,self destruct,chorus
i-VI-III-VII-i,the sing team,satisfied in you,chorus
i-VI-III-VII-i,alex lloyd,amazing,chorus
i-VI-III-VII-i,natalie imbruglia,torn,chorus
i-VI-III-VII-i,enya,may it be,verse
i-VI-III-VII-i,klingande,punga,verse
i-VI-III-VII-i,scorpions,still loving you,chorus
i-VI-III-VII-i,idina menzel,let it go,chorus
i-VI-III-VII-i,unite,ai -'ation-,chorus
i-VI-III-VII-i,paris hilton,nothing in this world,chorus
i-VI-III-VII-i,miriam bryant,push play,chorus
i-VI-III-VII-i,brad paisley and alison krauss,whiskey lullaby,chorus
i-VI-III-VII-i,alligatoah,willst du,chorus
i-VI-III-VII-i,ozzy osbourne,crazy train,chorus
i-VI-III-VII-i,zedd-ft-foxes,clarity vicetone remix ,chorus
i-VI-III-VII-i,bonnie mckee,american girl,verse
i-VI-III-VII-i,virtual riot,energy drink,chorus
i-VI-III-VII-i,gary allan,smoke rings in the dark,chorus
i-VI-III-VII-i,flo rida,whistle,chorus
i-VI-III-VII-i,yb,flying butterfly,chorus
i-VI-III-VII-i,the offspring,self esteem,verse
i-VI-III-VII-i,sanna nielsen,undo,chorus
i-VI-III-VII-i,daddy yankee,limbo,chorus
i-VI-III-VII-i,tiesto,red lights,chorus
i-VI-III-VII-i,the script,hall of fame,chorus
i-VI-III-VII-i,the all-american rejects,dirty little secret,verse
i-VI-III-VII-i,florida georgia line,cruise,chorus
i-VI-III-VII-i,red hot chili peppers,under the bridge,verse
i-VI-III-VII-i,all levels at once,phoenix,chorus
i-VI-III-VII-i,fergie,big girls don't cry,chorus
i-VI-III-VII-i,scott mckenzie,san francisco,chorus
i-VI-III-VII-i,alexandra stan,get back asap,chorus
i-VI-III-VII-i,black eyed peas,where is the love,chorus
i-VI-III-VII-i,shakira,whenever wherever,chorus
i-VI-III-VII-i,michael walthius,dreaming in stereo - under the moon,chorus
i-VI-III-VII-i,les friction,what you need,chorus
i-VI-III-VII-i,olly murs ,dear darlin,chorus
i-VI-III-VII-i,olly murs ,dear darlin,chorus
i-VI-III-VII-i,fall out boy,young volcanoes,verse
i-VI-III-VII-i,enrique ft descemer bueno gente de zona,bailando espanol,chorus
i-VI-III-VII-i,neo cortex,elements 2004,chorus
i-VI-III-VII-i,neo cortex,elements,chorus
i-VI-III-VII-i,neo cortex,elements,verse
i-VI-III-VII-i,technikal and nathalie ,big sky,chorus
i-VI-III-VII-i,lana del rey,old money,verse
i-VI-III-VII-i,jacksfilms,give this song a title,chorus
i-VI-III-VII-i,eric whitacre,a boy and a girl,chorus
i-VI-III-VII-i,afi,girl's not grey,chorus
i-VI-III-VII-i,one republic,stop and stare,chorus
i-VI-III-VII-i,green day,x-kid,chorus
i-VI-III-VII-i,chelsea ward,that's falling in love,verse
i-VI-III-VII-i,paul mccartney,meat free monday,verse
i-VI-III-VII-i,a great big world,say something,chorus
i-VI-III-VII-i,roomie,how to make a number one song without talent,chorus
i-VI-III-VII-i,avicii,the days,chorus
i-VI-III-VII-i,avicii,the days,chorus
i-VI-III-VII-i,3oh3,don't trust me,chorus
i-VI-III-VII-i,fountains of wayne,stacy's mum,chorus
i-VI-III-VII-i,the calling,wherever you will go,chorus
i-VI-III-VII-i,calvin harris,i need your love,chorus
i-VI-III-VII-i,justice crew,que sera,chorus
i-VI-III-VII-i,bastille,what would you do,verse
i-VI-III-VII-i,bastille,what would you do,chorus
i-VI-III-VII-i,taylor swift,bad blood,chorus
i-VI-III-VII-i,the gaslight anthem,the spirit of jazz,verse
i-VI-III-VII-i,the gaslight anthem,the navesink banks,verse
i-VI-III-VII-i,echosmith,cool kids,chorus
i-VI-III-VII-i,the gaslight anthem,have mercy,verse
i-VI-III-VII-i,jimi hendrix,bold as love,verse
i-VI-III-VII-i,biffy clyro,the captain,verse
i-VI-III-VII-i,the gaslight anthem,45,chorus
i-VI-III-VII-i,tomas danko,plastic pop,verse
i-VI-III-VII-i,caramell,caramelldansen,chorus
i-VI-III-VII-i,michael buble,it's a beautiful day,verse
i-VI-III-VII-i,wyclef jean,divine sorrow,verse
i-VI-III-VII-i,jay sean,down,chorus
i-VI-III-VII-i,teddybears,hey boy,chorus
i-VI-III-VII-i,sia,elastic heart,chorus
i-VI-III-VII-i,nelly,just a dream,chorus
i-VI-III-VII-i,one direction,nobody compares,verse
i-VI-III-VII-i,strong bad,the cheat is not dead,chorus
i-VI-III-VII-i,weezer,no one else,chorus
i-VI-III-VII-i,agnes,right here right now,chorus
i-VI-III-VII-i,sia,elastic heart,verse
i-VI-III-VII-i,robin schulz ft jasmine thompson,sun goes down,verse
i-VI-III-VII-i,eagle eye cherry,save tonight,chorus
i-VI-III-VII-i,jordin sparks,battlefield,chorus
i-VI-III-VII-i,arthur,beginning of time,chorus
i-VI-III-VII-i,carly rae jepsen,i really like you,chorus
i-VI-III-VII-i,tristam and braken,far away,chorus
i-VI-III-VII-i,bambee,cowgirl,chorus
i-VI-III-VII-i,the electric warehouse,the hero,chorus
i-VI-III-VII-i,miriam bryant,dragon,chorus
i-VI-III-VII-i,daze,sea of love -remix-,chorus
i-VI-III-VII-i,alphabeat,vacation,chorus
i-VI-III-VII-i,the mighty mighty bosstones,so sad to say,chorus
i-VI-III-VII-i,emilie autumn,what if,chorus
i-VI-III-VII-i,lost frequencies,are you with me,chorus
i-VI-III-VII-i,the mighty mighty bosstones,a jackknife to a swan,chorus
i-VI-III-VII-i,sara bareilles,uncharted,verse
i-VI-III-VII-i,the band perry,if i die young,chorus
i-VI-III-VII-i,rob abernethy,a walk in the shire,verse
i-VI-III-VII-i,aimee mann,ghost world,verse
i-VI-III-VII-i,skylar grey,i know you - fifty shades of grey,verse
i-VI-III-VII-i,mitis,born,chorus
i-VI-III-VII-i,pegboard nerds,ner style,verse
i-VI-III-VII-i,lady gaga,artpop,chorus
i-VI-III-VII-i,adele,hello,chorus
i-VI-III-VII-i,alligatoah,lass liegen,chorus
i-VI-III-VII-i,antonim,melancholy soldier,chorus
i-VI-III-VII-i,marny kennedy,it's my life,chorus
i-VI-III-VII-i,riggi and piros,knightlife,verse
i-VI-III-VII-i,rachel platten,fight song,chorus
i-VI-III-VII-i,john hiatt,cry love,chorus
i-VI-III-VII-i,lady gaga,second time around,chorus
i-VI-III-VII-i,lana del rey,dark paradise,chorus
i-VI-III-VII-i,lady gaga,heavy metal lover,chorus
i-VI-III-VII-i,taio cruz,break your heart,chorus
i-VI-III-VII-i,ryo,black rock shooter,verse
i-VI-III-VII-i,nicky jam and enrique iglesias,el perdon,chorus
i-VI-III-VII-i,pink,try,verse
i-VI-III-VII-i,pink,try,chorus
i-VI-III-VII-i,carly ray,i just met you,chorus
i-VI-III-VII-i,deuce,the one,chorus
i-VI-III-VII-i,toru minegishi,splatfest battle - ink me up,verse
i-VI-III-VII-i,deco 27,streaming heart,chorus
i-VI-III-VII-i,the police,so lonely,verse
i-VI-III-VII-i,the police,so lonely,chorus
i-VI-III-VII-i,kenshi yonezu,wooden doll,chorus
i-VI-III-VII-i,alan walker,faded,chorus
i-VI-III-VII-i,toru minegishi,splatfest battle - ink me up,chorus
i-VI-III-VII-i,blink 182,bored to death,chorus
i-VI-III-VII-i,alan walker,faded,verse
i-VI-III-VII-i,nanobii,hyper drive,chorus
i-VI-III-VII-i,italobrothers,sleep when we're dead,verse
i-VI-III-VII-i,different heaven,nekozilla,chorus
i-VI-III-VII-i,neru,law-evading rock,chorus
i-VI-III-VII-i,blink-182,going away to college,chorus
i-VI-III-VII-VI,bruno mars,grenade,chorus
i-VI-III-VII-VI,old crow medicine show,wagon wheel,verse
i-VI-III-VII-VI,owl city,fireflies,chorus
i-VI-III-VII-VI,tim mcgraw,where the green grass grows,verse
i-VI-III-VII-VI,green day,21 guns,verse
i-VI-III-VII-VI,michel telo,ai se eu te pego,chorus
i-VI-III-VII-VI,blink 182,what's my age again,verse
i-VI-III-VII-VI,patent pending,hey mario,chorus
i-VI-III-VII-VI,panama,always,chorus
i-VI-III-VII-VI,del amitri,nothing ever happens,verse
i-VI-III-VII-VI,the wanted,we own the night,chorus
i-VI-III-VII-VI,jimi hendrix,bold as love,chorus
i-VI-III-VII-VI,enya,may it be,verse
i-VI-III-VII-VI,unite,ai -'ation-,chorus
i-VI-III-VII-VI,john denver,take me home - country roads,chorus
i-VI-III-VII-VI,john denver,take me home - country roads,chorus
i-VI-III-VII-VI,brad paisley and alison krauss,whiskey lullaby,chorus
i-VI-III-VII-VI,a-ha,take on me,chorus
i-VI-III-VII-VI,guns n' roses,patience,chorus
i-VI-III-VII-VI,michael walthius,dreaming in stereo - under the moon,chorus
i-VI-III-VII-VI,john mayer,half of my heart,chorus
i-VI-III-VII-VI,motoi sakuraba,the imperial city,verse
i-VI-III-VII-VI,taylor swift,mean,chorus
i-VI-III-VII-VI,carrie underwood,good girl,chorus
i-VI-III-VII-VI,sum 41,no reason,chorus
i-VI-III-VII-VI,david wise,donkey kong bonus,verse
i-VI-III-i-VI,alt-j,something good,verse
i-VI-III-i-VI,b o b ft hayley williams,airplanes,chorus
i-VI-III-i-VI,bruno mars,just the way you are,chorus
i-VI-III-i-VI,mumford and sons,the cave,chorus
i-VI-III-i-VI,of monsters and men,little talks,verse
i-VI-III-i-VI,sting,fields of gold,verse
i-VI-III-i-VI,u2,one,chorus
i-VI-III-i-VI,maroon 5,daylight,chorus
i-VI-III-i-VI,fall out boy,i'm like a lawyer,chorus
i-VI-III-i-VI,eric church,drink in my hand,verse
i-VI-III-i-VI,armin van buuren,this is what it feels like,verse
i-VI-III-i-VI,birds of tokyo,plans,chorus
i-VI-III-i-VI,chris tomlin,our god,verse
i-VI-III-i-VI,katy perry,unconditionally,chorus
i-VI-III-i-VI,system f,out of the blue,chorus
i-VI-III-i-VI,enya,only time,verse
i-VI-III-i-VI,mumford and sons,little lion man,chorus
i-VI-III-i-VI,sheppard,geronimo,chorus
i-VI-III-i-VI,delta rae,if i loved you,chorus
i-VI-III-i-VI,re-con and demand,like a rainbow,chorus
i-VI-III-i-VI,fall out boy,young volcanoes,chorus
i-VI-III-i-VI,florence and the machine,cosmic love,chorus
i-VI-III-i-VI,florence and the machine,cosmic love,verse
i-VI-III-i-VI,passion pit,carried away,chorus
i-VI-III-i-VI,chipzel,otis,chorus
i-VI-III-i-VI,dustin kensrue,rejoice,chorus
i-VI-III-i-VI,bob mould,dog on fire - daily show theme,chorus
i-VI-III-i-VI,ed sheeran ,give me love,chorus
i-VI-III-i-VI,the naked and famous,rolling waves,chorus
i-VI-III-i-VI,the naked and famous,rolling waves,verse
i-VI-III-i-VI,united sonic alliance,secrets from the night,chorus
i-VI-III-i-VI,galantis,gold dust,chorus
i-VI-III-i-VI,villagers,nothing arrived,chorus
i-VI-III-i-VI,becky g,can't stop dancin',chorus
i-VI-III-i-VI,coldplay,charlie brown,verse
i-VI-III-i-VI,coldplay,charlie brown,chorus
i-VI-III-i-VI,pink floyd,pigs three different ones,verse
