cp,artist,song,section
IV-V-iii-vi-ii,butch walker,pretty melody,chorus
IV-V-iii-vi-ii,keytalk,ouka ranman,verse
IV-V-iii-vi-ii,satoshi iwase,danganronpa - saisei,chorus
IV-V-iii-vi-ii,mooseheadmoosic,rainbow chicken dance,verse
IV-V-iii-vi-ii,minami-ke tadaima op,shiawase high tension,chorus
IV-V-iii-vi-V,david guetta,titanium feat sia,chorus
IV-V-iii-vi-V,nsync,it's gonna be me,chorus
IV-V-iii-vi-V,epica,the essence of silence,chorus
IV-V-iii-vi-V,blue lagoon,break my stride,chorus
IV-V-iii-vi-V,cash cash,overtime,chorus
IV-V-iii-vi-V,le vent du nord,rosette,verse
IV-V-iii-vi-V,bonnie tyler,it's a heartache,chorus
IV-V-iii-vi-V,neon indian,annie,chorus
IV-V-iii-IV-V,vanessa carlton,a thousand miles,chorus
IV-V-iii-IV-V,sarah blasko,flame trees,verse
IV-V-iii-IV-V,d-crew,curus,verse
IV-V-iii-IV-V,the mighty mighty bosstones,sugar free,chorus
IV-V-iii-IV-V,sia,free the animal,chorus
IV-V-iii-IV-V,madeon,la lune ft dan smith,chorus
IV-V-iii-IV-V,the monkees,daydream believer,chorus
IV-V-iii-IV-ii,takuya hanaoka,super robot wars alpha 3 - zest seven,chorus
IV-V-iii-IV-ii,pizza girl,crazy for you,chorus
IV-V-iii-IV-ii,senpi,awakening wolf's instinct,verse
IV-V-iii-IV-ii,art garfunkel,bright eyes,chorus
IV-V-iii-IV-ii,michiru yamane,castlevania bloodlines - iron-blue intention,verse
IV-V-iii-IV-iii,gary portnoy,where everybody knows your name - cheers theme,chorus
IV-V-iii-IV-iii,vlad,magicka 2,chorus
IV-V-iii-IV-iii,senpi,awakening wolf's instinct,verse
IV-V-iii-IV-iii,afrojack,ten feet tall,verse
IV-V-iii-IV-vi,vanessa carlton,a thousand miles,chorus
IV-V-iii-IV-vi,vance joy,georgia,verse
IV-vi-V-IV-vi,black eyed peas,just can't get enough,chorus
IV-vi-V-IV-vi,drake,take care,verse
IV-vi-V-IV-vi,metallica,nothing else matters,verse
IV-vi-V-IV-vi,usher,dj's got us falling in love again,chorus
IV-vi-V-IV-vi,taylor swift,red,chorus
IV-vi-V-IV-vi,taylor swift,red,verse
IV-vi-V-IV-vi,gershon kingsley,popcorn,chorus
IV-vi-V-IV-vi,jason derulo,the other side,chorus
IV-vi-V-IV-vi,carolina liar,show me what i'm looking for,chorus
IV-vi-V-IV-vi,theory of a deadman,not meant to be,verse
IV-vi-V-IV-vi,dragonforce,through the fire and flames,chorus
IV-vi-V-IV-vi,enrique iglesias,bailamos,chorus
IV-vi-V-IV-vi,nanobii,astral blast,chorus
IV-vi-V-IV-vi,bonnie mckee,american girl,chorus
IV-vi-V-IV-vi,florida georgia line,dirt,chorus
IV-vi-V-IV-vi,kt tunstall,black horse and a cherry tree,chorus
IV-vi-V-IV-vi,all american rejects,gives you hell,chorus
IV-vi-V-IV-vi,avril lavigne,when you're gone,chorus
IV-vi-V-IV-vi,clear vu,close to you - re-con remix,verse
IV-vi-V-IV-vi,flo rida,club can't handle me,chorus
IV-vi-V-IV-vi,wire,outdoor miner,verse
IV-vi-V-IV-vi,motoi sakuraba,the imperial city,verse
IV-vi-V-IV-vi,firewall,sincere - pulser mix,chorus
IV-vi-V-IV-vi,milow,ayo technology,chorus
IV-vi-V-IV-vi,steven wilson,hand cannot erase,chorus
IV-vi-V-IV-vi,above and beyond feat alex vargas,all over the world,verse
IV-vi-V-IV-vi,fitz and the tantrums,out of my league,chorus
IV-vi-V-IV-vi,tori kelly,should've been us,chorus
IV-vi-V-IV-vi,ricky skaggs and bruce hornsby,mandolin rain,chorus
IV-vi-V-IV-vi,taylor swift,wildest dreams,verse
IV-vi-V-IV-vi,scorpions,rock you like a hurricane,verse
IV-vi-V-IV-vi,morgan page,body work ft tegan and sara,chorus
IV-vi-V-IV-vi,paris blohm and steerner,fight forever,chorus
IV-vi-V-IV-vi,ozzy osbourne,mr crowley,verse
IV-vi-V-IV-vi,tiny moving parts,headache,chorus
IV-vi-V-IV-vi,mako,i won't let you walk away - lost kings remix,chorus
IV-vi-V-IV-vi,blink-182,san diego,verse
IV-vi-V-IV-V,taylor swift,22,chorus
IV-vi-V-IV-V,helloween,don't stop being crazy,chorus
IV-vi-V-IV-V,orjan nilsen,la guitarra,verse
IV-vi-V-IV-V,angel beats,my soul your beats,chorus
IV-vi-V-IV-V,bonnie mckee,american girl,chorus
IV-vi-V-IV-V,fall out boy,america's suitehearts,chorus
IV-vi-V-IV-V,dustin kensrue,rejoice,verse
IV-vi-V-IV-V,peter gabriel,here comes the flood,verse
IV-vi-V-IV-V,madeon,home,chorus
IV-vi-V-IV-V,avicii,for a better day - kshmr remix,chorus
IV-vi-V-IV-I,goo goo dolls,iris,verse
IV-vi-V-IV-I,leona lewis,i see you - avatar,verse
IV-vi-V-IV-I,metallica,nothing else matters,verse
IV-vi-V-IV-I,owl city,fireflies,chorus
IV-vi-V-IV-I,muse,madness,verse
IV-vi-V-IV-I,lana del rey,national anthem,chorus
IV-vi-V-IV-I,the kooks,naive,chorus
IV-vi-V-IV-I,shakira,las de la intuicion,chorus
IV-vi-V-IV-I,panda bear,bros,chorus
IV-vi-V-IV-I,eisley,go away,verse
IV-vi-V-IV-I,john miller,tornado,chorus
IV-vi-V-IV-I,axwell and ingrosso,something new ,chorus
IV-vi-V-IV-I,tim mcgraw,live like you were dying,chorus
IV-vi-V-IV-I,cloud nothings,quieter today,chorus
IV-vi-V-IV-I,guster,hang on,verse
IV-vi-V-IV-I,cheat codes and kris kross amsterdam,sex,verse
IV-vi-V-IV-I,shawn mendes,stitches,chorus
IV-vi-V-IV-I,smashing pumpkins,bullet with butterfly wings,chorus
IV-vi-V-IV-ii,oasis,don't go away,verse
IV-vi-V-IV-ii,firewall,sincere - pulser mix,chorus
IV-vi-V-IV-ii,rupert holmes,escape,chorus
IV-vi-V-IV-ii,m83,oblivion,verse
IV-vi-V-IV-ii,swanky tunes and peking duk,you are like nobody else,chorus
IV-vi-V-IV-ii,ashley wallbridge andy moor meighan nealon,faces,chorus
IV-vi-V-I-IV,black eyed peas,just can't get enough,chorus
IV-vi-V-I-IV,counting crows,anna begins,chorus
IV-vi-V-I-IV,demi lovato,skyscraper,chorus
IV-vi-V-I-IV,fine young cannibals,she drives me crazy,chorus
IV-vi-V-I-IV,k'naan,world cup theme,chorus
IV-vi-V-I-IV,k'naan,world cup theme,verse
IV-vi-V-I-IV,one direction,what makes you beautiful,chorus
IV-vi-V-I-IV,taio cruz,dynamite,chorus
IV-vi-V-I-IV,taylor swift,stay stay stay,verse
IV-vi-V-I-IV,taylor swift,stay stay stay,chorus
IV-vi-V-I-IV,wiz khalifa,no sleep,chorus
IV-vi-V-I-IV,boston,more than a feeling,chorus
IV-vi-V-I-IV,celine dion,that's the way it is,chorus
IV-vi-V-I-IV,the killers,mr brightside,chorus
IV-vi-V-I-IV,kesha,die young,chorus
IV-vi-V-I-IV,max richter,on the nature of daylight,chorus
IV-vi-V-I-IV,jason derulo,trumpets,chorus
IV-vi-V-I-IV,mat kearney,sooner or later,chorus
IV-vi-V-I-IV,john mayer,say,chorus
IV-vi-V-I-IV,foreigner,i want to know what love is,verse
IV-vi-V-I-IV,am taxi,tanner boyle vs the 7th grade,chorus
IV-vi-V-I-IV,robert francis,junebug,chorus
IV-vi-V-I-IV,ingrid michaelson,girls chase boys,chorus
IV-vi-V-I-IV,ariana grande,santa tell me,chorus
IV-vi-V-I-IV,grl,ugly heart,verse
IV-vi-V-I-IV,rihanna and kanye west and paul mccartney,fourfiveseconds,verse
IV-vi-V-I-IV,rihanna and kanye west and paul mccartney,fourfiveseconds,chorus
IV-vi-V-I-IV,jonathan mann,hey defriender,verse
IV-vi-V-I-IV,walk the moon,shut up and dance,chorus
IV-vi-V-I-IV,twenty one pilots,house of gold,chorus
IV-vi-V-I-IV,k'naan,wavin' flag,chorus
IV-vi-V-I-IV,eric turner vs avicii,dancing in my head - tom hangs remix,chorus
IV-vi-V-I-IV,lucky boys confusion,bossman,chorus
IV-vi-V-I-IV,john mayer,walt grace's submarine test,chorus
IV-vi-V-I-IV,john mayer,walt grace's submarine test,chorus
IV-vi-V-I-IV,sia,alive,chorus
IV-vi-V-I-IV,regina spektor,fidelity,chorus
IV-vi-V-I-IV,nico and vinz,that's how you know,verse
IV-vi-V-I-IV,adam lambert,whataya want from me,verse
IV-vi-V-I-IV,woodkid,i love you,verse
IV-vi-V-I-IV,kleerup,longing for lullabies ft titiyo,chorus
IV-vi-V-I-IV,jacob sartorius,sweatshirt,verse
IV-vi-V-I-IV,the mowgli's,summertime,chorus
IV-vi-V-I-IV,sheryl crow,strong enough,chorus
IV-vi-V-I-V,pink,raise your glass,chorus
IV-vi-V-I-V,taylor swift,red,chorus
IV-vi-V-I-V,pink,raise your glass,verse
IV-vi-V-I-V,the cars,just what i needed,chorus
IV-vi-V-I-V,jonathan coulton,code monkey,verse
IV-vi-V-I-V,bon jovi,always,chorus
IV-vi-V-I-V,four year strong,go down in history,chorus
IV-vi-V-I-V,robyn,call your girlfriend,verse
IV-vi-V-I-ii,beyonce,sweet dreams,chorus
IV-vi-V-I-ii,zedd,stay the night,chorus
IV-vi-V-I-ii,dinka,never let go,chorus
IV-vi-V-I-ii,ricky skaggs and bruce hornsby,mandolin rain,chorus
IV-vi-V-ii-IV,hefner,the day that thatcher dies,chorus
IV-vi-V-ii-IV,nsync,bye bye bye,verse
IV-vi-V-ii-IV,passion pit,take a walk,verse
IV-vi-V-ii-IV,celine dion,that's the way it is,chorus
IV-vi-V-ii-IV,lana del rey,summertime sadness,chorus
IV-vi-V-ii-IV,lana del rey,summertime sadness,chorus
IV-vi-V-ii-IV,kurt vile,kv crimes,chorus
IV-vi-V-ii-IV,the cure,the figurehead,verse
IV-vi-V-ii-IV,enya,caribbean blue,verse
IV-vi-V-ii-IV,instrumental core,the angels among demons,chorus
IV-vi-V-ii-IV,mat zo,the lost,chorus
IV-vi-V-ii-IV,studio killers,eros and apollo,chorus
IV-vi-V-ii-IV,ellie goulding,figure 8,chorus
IV-vi-V-ii-IV,miike snow,bavarian 1 - dimitri vangelis and wyman remix,chorus
IV-vi-V-ii-IV,avril lavigne,when you're gone,chorus
IV-vi-V-ii-IV,chase and status,blind faith,chorus
IV-vi-V-ii-IV,nick jonas,chains,chorus
IV-vi-V-ii-IV,friendly fires,kiss of life,chorus
IV-vi-V-ii-IV,alt-j,matilda,verse
IV-vi-V-ii-IV,say anything,alive with the glory of love,chorus
IV-vi-V-ii-IV,pierce fulton and polina,where we were,chorus
IV-vi-V-ii-IV,gareth emery,eye of the storm - stadiumx remix,chorus
IV-vi-V-ii-IV,booka shade,love inc,chorus
IV-vi-V-ii-IV,lykke li,gunshot,chorus
IV-vi-V-ii-iii,friendly fires,kiss of life,chorus
IV-vi-V-ii-iii,relient k,be my escape,verse
IV-vi-V-ii-vi,two steps from hell,birth of a hero,chorus
IV-vi-V-iii-IV,usher,omg,chorus
IV-vi-V-iii-IV,havana brown,we run the night,verse
IV-vi-V-iii-IV,rihanna,who's that chick,verse
IV-vi-V-iii-IV,mat zo,superman,verse
IV-vi-V-iii-IV,haim,don't save me,chorus
IV-vi-V-iii-IV,blind guardian,the lord of the rings,chorus
IV-vi-V-iii-IV,savant,survive,chorus
IV-vi-V-iii-IV,emancipator,nevergreen,verse
IV-vi-V-iii-IV,foxes,let go for tonight,chorus
IV-vi-V-iii-IV,tism,everyone else has had more sex than me,verse
IV-vi-V-iii-IV,marcus schossow - arston,the universe,chorus
IV-vi-V-iii-IV,tiesto ft tegan and sara,feel it in my bones,chorus
IV-vi-V-iii-IV,mr probz ,waves robin schulz remix,verse
IV-vi-V-iii-IV,nathan ford,apologies for the rain,chorus
IV-vi-V-iii-IV,krewella,live for the night,verse
IV-vi-V-iii-IV,kleerup,longing for lullabies ft titiyo,chorus
IV-vi-V-iii-vi,lindsey stirling,mirror haus,chorus
IV-vi-V-vi-IV,demi lovato,skyscraper,chorus
IV-vi-V-vi-IV,florence and the machine,swimming,verse
IV-vi-V-vi-IV,the wreckers,leave the pieces,verse
IV-vi-V-vi-IV,blind guardian,nightfall,verse
IV-vi-V-vi-IV,hank green,it all makes sense at the end,verse
IV-vi-V-vi-IV,ozzy osbourne,crazy train,chorus
IV-vi-V-vi-IV,lorde,team,chorus
IV-vi-V-vi-IV,the gaslight anthem,the spirit of jazz,verse
IV-vi-V-vi-IV,alphabeat,vacation,chorus
IV-vi-V-vi-IV,robyn,indestructible,chorus
IV-vi-V-vi-IV,the 1975,somebody else,chorus
IV-vi-V-vi-IV,mako,i won't let you walk away - lost kings remix,chorus
IV-vi-V-vi-V,david tavare,summer love,verse
IV-vi-V-vi-V,amy diamond,what's in it for me,chorus
IV-vi-V-vi-V,old spice,dadsong,chorus
IV-vi-V-vi-V,nico and vinz,that's how you know,verse
IV-vi-V-vi-16,hillsong young and free,alive,verse
IV-vi-V-vi-16,hillsong young and free,alive,chorus
IV-vi-V-vi-I,kurt vile,kv crimes,chorus
IV-vi-V-vi-I,ellie goulding,lost and found,chorus
IV-vi-V-vi-iii,justin scharvona,croc the adventure begins,verse
IV-vi-I-V-IV,cascada,every time we touch,verse
IV-vi-I-V-IV,jonas brothers,burnin up,verse
IV-vi-I-V-IV,jonas brothers,burnin up,chorus
IV-vi-I-V-IV,the cars,just what i needed,chorus
IV-vi-I-V-IV,the begging sea,all we've got,chorus
IV-vi-I-V-IV,nadia ali,rapture - avicii remix,chorus
IV-vi-I-V-IV,sportfreunde stiller,applaus applaus,chorus
IV-vi-I-V-IV,onerepublic,counting stars,chorus
IV-vi-I-V-IV,krewella,enjoy the ride,chorus
IV-vi-I-V-IV,pitbull,timber ft kesha,chorus
IV-vi-I-V-IV,pitbull feat kesha,timber,chorus
IV-vi-I-V-IV,foo fighters,my hero,chorus
IV-vi-I-V-IV,adrian lux,weekend heroes - bauer and lanford remix,chorus
IV-vi-I-V-IV,eric prydz,call on me,chorus
IV-vi-I-V-IV,nelly furtado,all good things,chorus
IV-vi-I-V-IV,shontelle,impossible,chorus
IV-vi-I-V-IV,shontelle,impossible,verse
IV-vi-I-V-IV,steve winwood,valerie,chorus
IV-vi-I-V-IV,double take,hot problems,chorus
IV-vi-I-V-IV,natasha bedingfield,pocketful of sunshine,chorus
IV-vi-I-V-IV,headspace,the big day,chorus
IV-vi-I-V-IV,alesso,sweet escape,chorus
IV-vi-I-V-IV,cro,traum,chorus
IV-vi-I-V-IV,rise against,the good left undone,chorus
IV-vi-I-V-IV,gummibar,the gummy bear song,chorus
IV-vi-I-V-IV,flo rida,good feeling,verse
IV-vi-I-V-IV,nicki minaj,va va voom,chorus
IV-vi-I-V-IV,coleman hell,2 heads,chorus
IV-vi-I-V-IV,dax johnson,the random and the purpose,chorus
IV-vi-I-V-IV,dax johnson,the random and the purpose,chorus
IV-vi-I-V-IV,beck,blue moon,chorus
IV-vi-I-V-IV,saiyapimp,asagao academy theme feat kori,verse
IV-vi-I-V-ii,rihanna,disturbia,chorus
IV-vi-I-V-ii,james morrison ft nelly furtado,broken strings,chorus
IV-vi-I-V-ii,ed sheeran,i see fire,verse
IV-vi-I-V-ii,quinton barnes,there's no you,verse
IV-vi-I-V-ii,steve angello,children of the wild,chorus
IV-vi-I-V-ii,fall out boy,irresistible,chorus
IV-vi-I-V-vi,imogen heap,hide and seek,chorus
IV-vi-I-V-vi,alphabeat,vacation,chorus
IV-vi-I-V-vi,inxs,mystify,chorus
IV-vi-I-V-vi,the connells,'74-'75,chorus
IV-vi-I-V-vi,tiny moving parts,headache,verse
IV-vi-I-IV-vi,britney spears,till the world ends,verse
IV-vi-I-IV-vi,kid cudi,pursuit of happiness,chorus
IV-vi-I-IV-vi,carolina liar,show me what i'm looking for,chorus
IV-vi-I-IV-vi,the neighbourhood,float,chorus
IV-vi-I-IV-vi,john mayer,born and raised,chorus
IV-vi-I-IV-vi,tove lo,habits - stay high,chorus
IV-vi-I-IV-vi,flo rida,club can't handle me,verse
IV-vi-I-IV-vi,grl,ugly heart,chorus
IV-vi-I-IV-vi,the xx,intro,chorus
IV-vi-I-IV-vi,crystal,tears on my skin,chorus
IV-vi-I-IV-vi,cheryl cole,call my name,chorus
IV-vi-I-IV-vi,miike snow,genghis khan,chorus
IV-vi-I-IV-vi,blink 182,bored to death,verse
IV-vi-I-IV-vi,lord huron,the stranger,verse
IV-vi-I-IV-ii,james morrison ft nelly furtado,broken strings,verse
IV-vi-I-IV-ii,avicii vs nicky romero,i could be the one,verse
IV-vi-I-IV-ii,grouplove,shark attack,chorus
IV-vi-I-IV-ii,crystal,tears on my skin,chorus
IV-vi-I-IV-V,blur,coffee and tv,chorus
IV-vi-I-iii-IV,tan bionica,ciudad magica,verse
IV-vi-I-iii-IV,lindsey stirling,sun skip,chorus
IV-vi-I-iii-IV,grouplove,shark attack,chorus
IV-vi-I-iii-IV,major lazer,cold water ft justin bieber and mo,chorus
IV-vi-I-iii-IV,beach house,turtle island,verse
IV-vi-I-ii-IV,swedish house mafia,save the world,chorus
IV-vi-I-ii-IV,soundprank,animus,chorus
IV-vi-I-ii-IV,thursday,friends in the armed forces,chorus
IV-vi-I-ii-IV,es posthumus,nara,chorus
IV-vi-I-ii-IV,kitaro,jubei's theme,verse
IV-vi-I-ii-IV,adam lambert,ghost town,verse
IV-vi-I-ii-IV,mike posner,please don't go,chorus
IV-vi-I-ii-b7,jin,outer science,verse
IV-vi-I-ii-vi,the neighbourhood,float,chorus
IV-vi-I-ii-vi,matt pincer vs xam,rainshine,chorus
IV-vi-I-ii-vi,eisley,drink the water,chorus
IV-vi-I-ii-V,dragonforce,through the fire and flames,chorus
IV-vi-IV-vi-IV,alex syntek and ana torroja,duele el amor,verse
IV-vi-IV-vi-IV,blur,colin zeal,chorus
IV-vi-IV-vi-IV,frog fractions soundtrack,rimushotto bungie jump,verse
IV-vi-IV-vi-IV,fall out boy,my songs know what you did in the dark,verse
IV-vi-IV-vi-IV,nirvana,something in the way,chorus
IV-vi-IV-vi-IV,paris hilton,my bff,verse
IV-vi-IV-vi-IV,tove lo,stay high - habits remix,chorus
IV-vi-IV-vi-IV,tove lo,stay high - habits remix,verse
IV-vi-IV-vi-IV,carrie underwood,before he cheats,chorus
IV-vi-IV-vi-IV,pink floyd,what do you want from me,verse
IV-vi-IV-vi-IV,nathan ford,apologies for the rain,verse
IV-vi-IV-vi-IV,sylver,turn the tide,verse
IV-vi-IV-vi-IV,cloud nothings,quieter today,verse
IV-vi-IV-vi-IV,eisley,marvelous things,verse
IV-vi-IV-vi-IV,nintendo,tetris attack - forest world,verse
IV-vi-IV-vi-IV,melanie martinez,dollhouse,verse
IV-vi-IV-vi-IV,the coral,dreaming of you,chorus
IV-vi-IV-vi-IV,zun,blue sea of 53 minutes,verse
IV-vi-IV-vi-IV,muse,butterflies and hurricanes,chorus
IV-vi-IV-vi-V,mat zo,the lost,chorus
IV-vi-IV-vi-V,the killers,miss atomic bomb,chorus
IV-vi-IV-vi-V,dustin kensrue,rejoice,chorus
IV-vi-IV-vi-V,scorpions,rock you like a hurricane,verse
IV-vi-IV-vi-V,ozzy osbourne,mr crowley,verse
IV-vi-IV-vi-I,dragonforce,through the fire and flames,chorus
IV-vi-IV-vi-I,tove lo,stay high - habits remix,chorus
IV-vi-IV-vi-I,tove lo,stay high - habits remix,verse
IV-vi-IV-vi-I,madonna,nothing really matters,verse
IV-vi-IV-I-IV,hyuna,bubble pop,chorus
IV-vi-IV-I-IV,avril lavigne,what the hell,verse
IV-vi-IV-I-IV,avril lavigne,what the hell,chorus
IV-vi-IV-I-IV,fall out boy,sugar we're going down,verse
IV-vi-IV-I-IV,fall out boy,sugar we're going down,chorus
IV-vi-IV-I-IV,blink 182,adam's song,verse
IV-vi-IV-I-IV,motion city soundtrack,everything is alright,chorus
IV-vi-IV-I-IV,kelly clarkson,since u been gone,chorus
IV-vi-IV-I-IV,florida georgia line,dirt,chorus
IV-vi-IV-I-IV,brand new,the quiet things that no one ever knows,verse
IV-vi-IV-I-IV,fences,arrows,verse
IV-vi-IV-I-IV,wang chung,everybody have fun tonight,chorus
IV-vi-IV-I-V,guns n' roses,patience,chorus
IV-vi-IV-I-V,the gaslight anthem,the navesink banks,verse
IV-vi-IV-I-vi,coldplay,charlie brown,chorus
IV-vi-IV-I-vi,nintendo,tetris attack - forest world,verse
IV-vi-IV-V-vi,arty and matisse and sadko,riot,chorus
IV-vi-IV-V-vi,melanie martinez,dollhouse,verse
IV-vi-IV-V-vi,mr death,red velvet,chorus
IV-vi-IV-V-vi,ozzy osbourne,mr crowley,verse
IV-vi-IV-V-I,helloween,windmill,chorus
IV-vi-IV-V-I,cloud nothings,quieter today,verse
IV-vi-IV-V-I,fountains of wayne,hey julie,chorus
IV-vi-IV-V-IV,dire straits,sultans of swing,chorus
IV-vi-IV-V-IV,scorpions,rock you like a hurricane,verse
IV-vi-IV-V-ii,soundprank,animus,chorus
IV-vi-IV-V-ii,the world ends with you,deja vu,chorus
vi-IV-I-V-vi,adele,someone like you,chorus
vi-IV-I-V-vi,avril lavigne,girlfriend,chorus
vi-IV-I-V-vi,bruno mars,grenade,chorus
vi-IV-I-V-vi,carrie underwood,so small,chorus
vi-IV-I-V-vi,carrie underwood,so small,verse
vi-IV-I-V-vi,cascada,every time we touch,chorus
vi-IV-I-V-vi,cheryl cole,parachute,verse
vi-IV-I-V-vi,jason mraz,i'm yours,verse
vi-IV-I-V-vi,kelly clarkson,already gone,verse
vi-IV-I-V-vi,lady gaga,the edge of glory,chorus
vi-IV-I-V-vi,maroon 5,she will be loved,chorus
vi-IV-I-V-vi,matchbox 20,real world,verse
vi-IV-I-V-vi,nofx,please play this song on the radio,chorus
vi-IV-I-V-vi,of monsters and men,little talks,chorus
vi-IV-I-V-vi,pink,u and ur hand,chorus
vi-IV-I-V-vi,rihanna,love the way you lie part 2,verse
vi-IV-I-V-vi,snow patrol,run,chorus
vi-IV-I-V-vi,taylor swift,i knew you were trouble,verse
vi-IV-I-V-vi,the lonely island,jack sparrow,chorus
vi-IV-I-V-vi,tim mcgraw,it's your love,verse
vi-IV-I-V-vi,train,hey soul sister,verse
vi-IV-I-V-vi,avicii - ezon remix ,all you need is love,chorus
vi-IV-I-V-vi,avril lavigne,complicated,chorus
vi-IV-I-V-vi,green day,21 guns,verse
vi-IV-I-V-vi,green day,boulevard of broken dreams,chorus
vi-IV-I-V-vi,green day,holiday,chorus
vi-IV-I-V-vi,green day,holiday,verse
vi-IV-I-V-vi,linkin park,numb,chorus
vi-IV-I-V-vi,michel telo,ai se eu te pego,chorus
vi-IV-I-V-vi,red hot chili peppers,snow -hey oh-,chorus
vi-IV-I-V-vi,sum 41,confusion and frustration in modern times,chorus
vi-IV-I-V-vi,sum 41,walking disaster,chorus
vi-IV-I-V-vi,lady gaga,paparazzi,chorus
vi-IV-I-V-vi,roxette,listen to your heart,chorus
vi-IV-I-V-vi,lady gaga,alejandro,chorus
vi-IV-I-V-vi,toto,africa,chorus
vi-IV-I-V-vi,the avett brothers,life,verse
vi-IV-I-V-vi,deep blue something,breakfast at tiffany's,chorus
vi-IV-I-V-vi,rome,seasons,chorus
vi-IV-I-V-vi,rio,living in stereo,chorus
vi-IV-I-V-vi,britney spears,born to make you happy,chorus
vi-IV-I-V-vi,axis of awesome,four chord songs,chorus
vi-IV-I-V-vi,passion pit,take a walk,chorus
vi-IV-I-V-vi,charles jenkins,awesome,verse
vi-IV-I-V-vi,blink 182,what's my age again,verse
vi-IV-I-V-vi,blink 182,what's my age again,chorus
vi-IV-I-V-vi,red hot chili peppers,otherside,chorus
vi-IV-I-V-vi,armin van buuren,this is what it feels like,verse
vi-IV-I-V-vi,armin van buuren,this is what it feels like,chorus
vi-IV-I-V-vi,demi lovato,heart attack,verse
vi-IV-I-V-vi,florida georgia line,get your shine on,chorus
vi-IV-I-V-vi,basshunter,all i ever wanted,verse
vi-IV-I-V-vi,klaus badelt,he's a pirate,verse
vi-IV-I-V-vi,imogen heap,hide and seek,verse
vi-IV-I-V-vi,iyaz,replay,chorus
vi-IV-I-V-vi,kelly clarkson,behind these hazel eyes,chorus
vi-IV-I-V-vi,the veronicas,everything i'm not,chorus
vi-IV-I-V-vi,the veronicas,4ever,chorus
vi-IV-I-V-vi,john mayer,waiting on the world to change,chorus
vi-IV-I-V-vi,shania twain,that don't impress me much,chorus
vi-IV-I-V-vi,miley cyrus,wrecking ball,chorus
vi-IV-I-V-vi,chris tomlin,our god,chorus
vi-IV-I-V-vi,globus,europa,verse
vi-IV-I-V-vi,globus,europa,chorus
vi-IV-I-V-vi,steve winwood,higher love,chorus
vi-IV-I-V-vi,danny mccarthy,silver scrapes,verse
vi-IV-I-V-vi,high school musical,stick to the status quo,chorus
vi-IV-I-V-vi,nigahiga,nice guys,chorus
vi-IV-I-V-vi,katy perry,unconditionally,verse
vi-IV-I-V-vi,josh groban,you raise me up,chorus
vi-IV-I-V-vi,the offspring,you're gonna go far kid,verse
vi-IV-I-V-vi,bruce dickinson,tears of the dragon,chorus
vi-IV-I-V-vi,manowar,master of the wind,chorus
vi-IV-I-V-vi,iron maiden,blood brothers,chorus
vi-IV-I-V-vi,luke bryan,crash my party,verse
vi-IV-I-V-vi,pegboard nerds,self destruct,chorus
